key,translation,locale
product_review.product_reviews,Product Reviews,en_US
product_review.product_reviews,Rezensionen,de_DE
product_review.ratings_reviews,Ratings & Reviews,en_US
product_review.ratings_reviews,Bewertungen und Rezensionen,de_DE
product_review.average_ratings,Average Rating,en_US
product_review.average_ratings,Durchschnittliche Bewertung,de_DE
product_review.on,on,en_US
product_review.on,am,de_DE
product_review.summary.star,Star,en_US
product_review.summary.star,Stern,de_DE
product_review.summary.stars,Stars,en_US
product_review.summary.stars,Sterne,de_DE
product_review.summary.out_of,out of,en_US
product_review.summary.out_of,von,de_DE
product_review.summary.review,review,en_US
product_review.summary.review,Bewertung,de_DE
product_review.summary.reviews,reviews,en_US
product_review.summary.reviews,Bewertungen,de_DE
product_review.no_reviews,No review for this product yet,en_US
product_review.no_reviews,Dieses Produkt hat noch keine Bewertung,de_DE
product_review.submit.add_a_review,Write a Review,en_US
product_review.submit.add_a_review,Bewerten,de_DE
product_review.submit.rating,Rating,en_US
product_review.submit.rating,Bewertung,de_DE
product_review.submit.rating.none,No rating was selected,en_US
product_review.submit.rating.none,Es wurde keine Bewertung ausgewählt,de_DE
product_review.submit.summary,Summary,en_US
product_review.submit.summary,Überschrift,de_DE
product_review.submit.description,Description,en_US
product_review.submit.description,Rezension,de_DE
product_review.submit.nickname,Name,en_US
product_review.submit.nickname,Name,de_DE
product_review.submit.success,Product review was successfully submitted.,en_US
product_review.submit.success,Produktrezension wurde erfolgreich versendet.,de_DE
product_review.error.no_customer,Please login to access this feature.,en_US
product_review.error.no_customer,"Bitte melden Sie sich an, um Zugiff auf dieses Feature zu erhalten.",de_DE
product_review.error.invalid_rating,Product rating should be selected.,en_US
product_review.error.invalid_rating,Produktbewertung sollte ausgewählt werden.,de_DE
product_review.submit.error,The review hasn't sent.,en_US
product_review.submit.error,Die Bewertung wurde nicht gesendet.,de_DE
product_review.error.please_login,Only customers can use this feature. Please log in.,en_US
product_review.error.please_login,Nur Kunden können diese Funktion nutzen. Bitte loggen Sie sich ein.,de_DE
payment.cancellation.title,Bezahlvorgang abgebrochen,de_DE
payment.cancellation.title,Payment cancellation,en_US
payment.cancellation.message,Du hast den Bezahlvorgang abgebrochen.,de_DE
payment.cancellation.message,You have cancelled your payment.,en_US
cart.promotion.items,Promotional products,en_US
cart.promotion.items,Aktionsprodukte,de_DE
checkout.payment_method.invalid,Checkout Zahlung ist ungültig,de_DE
checkout.payment_method.invalid,Checkout payment is not valid,en_US
checkout.payment.provider.DummyPayment,Payment Methods,en_US
checkout.payment.provider.DummyPayment,Zahlungsarten,de_DE
checkout.order.duplicate,Order with given reference {{reference}} already exists,en_US
checkout.order.duplicate,Bestellung mit gegebener Referenz {{reference}} existiert bereits,de_DE
cms.preview.access_denied,You are not logged in or you do not have permission to access this page.,en_US
cms.preview.access_denied,Du bist nicht eingeloggt oder hast keine Berechtigung diese Seite zu betreten.,de_DE
product-cart.validation.error.abstract-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.abstract-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
product-cart.validation.error.concrete-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.concrete-product-exists,"Produkt ""sku"" nicht gefunden",de_DE
cart.item.option.pre.check.validation.error.exists,"Product option of %name% is not available anymore.",en_US
cart.item.option.pre.check.validation.error.exists,"Produktoption von %name% ist nicht mehr verfügbar.",de_DE
product-cart.validation.error.product-option-value-price-exists,"Product option price not found for product '%sku%'.",en_US
product-cart.validation.error.product-option-value-price-exists,"Produktoptionspreis nicht gefunden für Produkt '%sku%'.",de_DE
product-cart.validation.error.concrete-product-inactive,"Product %sku% is not active.",en_US
product-cart.validation.error.concrete-product-inactive,"Produkt %sku% ist nicht aktiv.",de_DE
product-cart.info.concrete-product-inactive.removed,"Inactive item %sku% was removed from your shopping cart.",en_US
product-cart.info.concrete-product-inactive.removed,"Der inaktive Artikel %sku% wurde aus deinem Warenkorb entfernt.",de_DE
product.filter.label,Label,en_US
product.filter.label,Label,de_DE
product.filter.price-default-chf-gross_mode,Preis,de_DE
product.filter.price-default-chf-gross_mode,Price,en_US
product.filter.price-default-chf-net_mode,Preis,de_DE
product.filter.price-default-chf-net_mode,Price,en_US
product.filter.price-default-eur-net_mode,Preis,de_DE
product.filter.price-default-eur-net_mode,Price,en_US
product.filter.price-default-eur-gross_mode,Preis,de_DE
product.filter.price-default-eur-gross_mode,Price,en_US
product.filter.price-default-usd-net_mode,Price range,en_US
product.filter.price-default-usd-gross_mode,Price range,en_US
cart.pre.check.product_discontinued,"Product '%name%' is discontinued, please choose an alternative one.",en_US
cart.pre.check.product_discontinued,"Produkt '%name%' ist nicht mehr verfügbar, bitte wählen Sie eine Alternative.",de_DE
replacement_for_widget.replacement_for,Replacement for,en_US
replacement_for_widget.replacement_for,Ersatz für,de_DE
product_alternative_widget.product_alternative,Alternative products,en_US
product_alternative_widget.product_alternative,Alternative Produkte,de_DE
product_alternative_widget.add_to_shopping_list,Add to shopping list,en_US
product_alternative_widget.add_to_shopping_list,Auf die Merkliste,de_DE
product_alternative_widget.add_to_wishlist,Add to Wishlist,en_US
product_alternative_widget.add_to_wishlist,Zur Wunschliste hinzufügen,de_DE
product_alternative_widget.alternative_for,Alternative for name,en_US
product_alternative_widget.alternative_for,Alternative für name,de_DE
product_alternative_widget.product_status.discontinued,Discontinued,en_US
product_alternative_widget.product_status.discontinued,Abgesetzt,de_DE
product_alternative_widget.show_all,Show all,en_US
product_alternative_widget.show_all,Zeige alles,de_DE
product_alternative_widget.not_applicable,N/A,en_US
product_alternative_widget.not_applicable,N/A,de_DE
product_discontinued_widget.note,Note,en_US
product_discontinued_widget.note,Notiz,de_DE
product_discontinued.super_attribute_discontinued,Discontinued,en_US
product_discontinued.super_attribute_discontinued,Abgesetzt,de_DE
price.mode.gross_mode,Gross prices,en_US
price.mode.gross_mode,Bruttopreise,de_DE
price.mode.net_mode,Net prices,en_US
price.mode.net_mode,Nettopreise,de_DE
page.detail.volume_price.quantity,Quantity,en_US
page.detail.volume_price.quantity,Anzahl,de_DE
page.detail.volume_price.price,Price,en_US
page.detail.volume_price.price,Preis,de_DE
cart.pre.check.price.failed,"Price in selected currency not found for product with sku '%sku%'. Please change the currency or remove product from order.",en_US
cart.pre.check.price.failed,"Der Preis in der ausgewählten Währung wurde für das Produkt mit sku '%sku%' nicht gefunden. Bitte ändere die Währung oder entferne das Produkt aus der Bestellung.",de_DE
price.mode.switch.error,"Can't switch price mode when there are items in the cart.",en_US
price.mode.switch.error,"Preismodus kann nicht geändert werden, wenn sich Artikel im Warenkorb befinden.",de_DE
price-cart-connector.info.concrete-product-without-price.removed,"Item %sku% without price was removed from your shopping cart.",en_US
price-cart-connector.info.concrete-product-without-price.removed,"Artikel% sku% ohne Preis wurde aus deinem Warenkorb entfernt.",de_DE
cart.pre.check.shipment.failed,"Can't apply these changes. The shipment method not found. Please select another shipment method.",en_US
cart.pre.check.shipment.failed,"Diese Änderungen können nicht angewendet werden. Die Versandart wurde nicht gefunden. Bitte wähle eine andere Versandart.",de_DE
catalog.view.mode.grid,Grid,en_US
catalog.view.mode.grid,Gitter,de_DE
catalog.view.mode.list,List,en_US
catalog.view.mode.list,Liste,de_DE
cart.quantity.adjusted,Requested item quantity was adjusted as far as selected quantity is not available.,en_US
cart.quantity.adjusted,"Die angeforderte Artikelmenge wurde angepasst, soweit die ausgewählte Menge nicht verfügbar ist.",de_DE
catalog.sale,Sale,en_US
catalog.sale,Sale,de_DE
catalog.new,New,en_US
catalog.new,Neu,de_DE
company.account.page-title,My Company,en_US
company.account.page-title,Meine Firma,de_DE
company.account.name,Company Name,en_US
company.account.name,Name der Firma,de_DE
company.account,Company Account,en_US
company.account,Firmenkonto,de_DE
company.account.address.edit,Edit,en_US
company.account.address.edit,Adresse bearbeiten,de_DE
company.account.address.delete,Delete,en_US
company.account.address.delete,Löschen,de_DE
company.account.shipping_address,Default Shipping Address,en_US
company.account.shipping_address,Standard Lieferadresse,de_DE
company.account.billing_address,Default Billing Address,en_US
company.account.billing_address,Standard Rechnungsadresse,de_DE
company.account.address.address1,Street,en_US
company.account.address.address1,Straße,de_DE
company.account.address.number,Number,en_US
company.account.address.number,Nummer,de_DE
company.account.address.address3,Addition to address,en_US
company.account.address.address3,Adresszusatz,de_DE
company.account.address.zip_code,Zip code,en_US
company.account.address.zip_code,PLZ,de_DE
company.account.address.city,City,en_US
company.account.address.city,Stadt,de_DE
company.account.address.country,Country,en_US
company.account.address.country,Land,de_DE
company.account.address.phone,Telephone number,en_US
company.account.address.phone,Telefonnummer,de_DE
company.account.address,Addresses,en_US
company.account.address,Adressen,de_DE
company.account.edit_address_information,Edit Address Information,en_US
company.account.edit_address_information,Ändern,de_DE
company.account.login.title,Access your account,en_US
company.account.login.title,Ich bin bereits Kunde,de_DE
company.account.login.email,Email,en_US
company.account.login.email,E-mail,de_DE
company.account.login.password,Password,en_US
company.account.login.password,Passwort,de_DE
company.account.registration.title,Create account,en_US
company.account.registration.title,Ich bin Neukunde,de_DE
company.user.first_name,Vorname,de_DE
company.user.first_name,First Name,en_US
company.user.last_name,Name,de_DE
company.user.last_name,Last Name,en_US
company.user.salutation.mr,Herr,de_DE
company.user.salutation.mr,Mr.,en_US
company.user.salutation.mrs,Frau,de_DE
company.user.salutation.mrs,Mrs.,en_US
company.user.salutation.ms,Frau,de_DE
company.user.salutation.ms,Ms.,en_US
company.user.salutation.dr,Dr.,en_US
company.user.salutation.dr,Dr.,de_DE
company.account.overview,Overview,en_US
company.user.invitation.title.plural,Invitations,en_US
company.user.invitation.title.plural,Einladungen,de_DE
company.user.invitation.invite_users,Invite users,en_US
company.user.invitation.invite_users,Benutzer einladen,de_DE
company.user.invitation.imported.title.plural,Imported invitations,en_US
company.user.invitation.imported.title.plural,Importierte Einladungen,de_DE
company.user.invitation.import.title,Import new invitations,en_US
company.user.invitation.import.title,Neue Einladungen importieren,de_DE
company.user.invitation.import.download.errors.file,"Some invitations failed to be imported. Click <a href=""%link%"">here</a> to download the errors file",en_US
company.user.invitation.import.download.errors.file,"Einige Einladungen konnten nicht importiert werden. Klicke <a href=""%link%"">hier</a>, um die Fehlerdatei herunterzuladen",de_DE
company.user.invitation.import.error.message,Invitations import failed,en_US
company.user.invitation.import.error.message,Der Import von Einladungen ist fehlgeschlagen,de_DE
company.user.invitation.file,Invitations file,en_US
company.user.invitation.file,Einladungsdatei,de_DE
company.user.invitation.first.name,First Name,en_US
company.user.invitation.first.name,Vorname,de_DE
company.user.invitation.last.name,Last Name,en_US
company.user.invitation.last.name,Name,de_DE
company.user.invitation.mail,Mail,en_US
company.user.invitation.mail,Mail,de_DE
company.user.invitation.business.unit,Business Unit,en_US
company.user.invitation.business.unit,Geschäftsbereich,de_DE
company.user.invitation.status,Status,en_US
company.user.invitation.status,Status,de_DE
company.user.invitation.actions,Actions,en_US
company.user.invitation.actions,Aktionen,de_DE
company.user.invitation.status.new,Not Sent,en_US
company.user.invitation.status.new,Nicht gesendet,de_DE
company.user.invitation.status.pending,Pending,en_US
company.user.invitation.status.pending,Steht Aus,de_DE
company.user.invitation.status.accepted,Accepted,en_US
company.user.invitation.status.accepted,Akzeptiert Aus,de_DE
company.user.invitation.not.found.message,Invitation not found,en_US
company.user.invitation.not.found.message,Einladung nicht gefunden,de_DE
company.user.invitation.send.button,Send,en_US
company.user.invitation.send.button,Senden,de_DE
company.user.invitation.sent.success.message,Invitation sent successfully,en_US
company.user.invitation.sent.success.message,Einladung erfolgreich gesendet,de_DE
company.user.invitation.sent.error.message,Invitation was not sent,en_US
company.user.invitation.sent.error.message,Einladung wurde nicht gesendet,de_DE
company.user.invitation.send.all.button,Send All,en_US
company.user.invitation.send.all.button,Sende alle,de_DE
company.user.invitation.sent.all.success.message,All invitations sent successfully,en_US
company.user.invitation.sent.all.success.message,Alle Einladungen erfolgreich gesendet,de_DE
